0,
0,
28,
,
,
14,
41,
1,
77,
243,
375,
647,
772,
6,
1,
324,
39,
35,
10,
51,
10,
56,
24,
2,
,
255,
35,
68,
39,
46,
46,
2,
,
,
9,
49,
29,
21,
57,
9,
51,
0,
49,
35,
23,
65,
105,
314,
496,
573,
693,
33,
,
,
61,
14,
72,
24,
54,
44,
26,
7,
13,
70,
35,
51,
67,
16,
76,
7,
,
,
51,
34,
67,
34,
68,
35,
49,
,
,
41,
77,
22,
80,
63,
43,
81,
6,
92,
46,
67,
78,
38,
100,
37,
87,
9,
59,
100,
28,
97,
51,
75,
86,
37,
,
0,
36,
95,
71,
55,
111,
38,
114,
7,
80,
111,
40,
115,
48,
101,
99,
55,
19,
41,
121,
78,
70,
122,
40,
127,
59,
,
,
1,
,
46,
141,
58,
101,
103,
58,
141,
54,
1,
,
100,
78,
144,
55,
136,
101,
101,
35,
62,
143,
84,
117,
133,
68,
151,
71,
31,
1,
,
77,
155,
74,
140,
119,
90,
166,
4,
1,
,
121,
89,
166,
80,
164,
126,
98,
77,
75,
158,
131,
110,
173,
79,
164,
129,
106,
,
1,
89,
179,
133,
