105,
102,
125,
119,
126,
337,
596,
545,
621,
691,
594,
625,
718,
594,
613,
710,
602,
627,
723,
135,
105,
111,
140,
100,
115,
110,
118,
137,
115,
116,
130,
270,
508,
557,
449,
757,
3163,
7727,
877,
383,
243,
538,
8765,
390,
446,
747,
704,
439,
120,
105,
141,
110,
125,
162,
128,
157,
154,
155,
113,
141,
116,
130,
134,
112,
103,
141,
133,
112,
144,
118,
128,
145,
124,
160,
120,
146,
145,
115,
160,
