0,
2,
2,
6,
6,
8,
9,
11,
13,
15,
18,
21,
21,
24,
24,
28,
31,
33,
35,
34,
35,
36,
37,
37,
38,
39,
39,
40,
40,
41,
1,
42,
43,
42,
43,
42,
4,
43,
45,
43,
45,
43,
4,
49,
57,
66,
73,
73,
73,
75,
74,
80,
113,
134,
5,
1,
136,
137,
138,
139,
39,
136,
130,
120,
116,
116,
117,
118,
126,
129,
105,
2,
108,
110,
109,
110,
110,
20,
138,
145,
155,
163,
173,
81,
199,
201,
206,
207,
207,
207,
8,
2,
222,
222,
225,
216,
209,
192,
184,
176,
169,
160,
59,
18,
288,
2,
261,
251,
240,
30,
220,
210,
207,
202,
197,
195,
192,
189,
1,
183,
181,
170,
01,
21,
22,
24,
24,
25,
27,
27,
28,
30,
74,
324,
461,
516,
555,
99,
6,
722,
760\r\n804\,
43,
