0,
0,
1,
1,
1,
2,
2,
3,
3,
4,
4,
5,
5,
6,
6,
7,
8,
9,
9,
10,
10,
10,
10,
11,
11,
11,
12,
12,
12,
13,
13,
14,
13,
14,
14,
14,
15,
16,
16,
16,
16,
6,
16,
16,
16,
17,
7,
17,
17,
18,
20,
3,
29,
32,
36,
40,
56,
65,
74,
84,
94,
113,
122,
132,
142,
152,
166,
164,
162,
158,
5,
151,
147,
139,
131,
22,
1,
104,
94,
85,
6,
66,
57,
47,
38,
28,
20,
20,
20,
20,
20,
21,
20,
21,
21,
21,
21,
20,
21,
21,
21,
21,
22,
22,
22,
21,
21,
21,
22,
23,
3,
23,
23,
23,
24,
4,
24,
24,
24,
24,
24,
25,
25,
26,
26,
26,
27,
27,
28,
28,
27,
29,
28,
29\r\n28\r\n,
\n29\r\n31\r,
\r\n31\r\n31\,
2\r\n31\r\n32,
